---SIMILARITIES VIDEO URL <-> IP BETWEEN DIFFERENT VANTAGE POINTS---
https://youtu.be/05HuTGeF5AA
                              ID                           Url                                                IP      VantagePoint
957   2020-10-28 06:11:26.111614  https://youtu.be/3YxLYPAoUYQ  [173.194.188.104]                   ip-172-31-43-135
1006  2020-10-29 12:11:48.509459  https://youtu.be/3YxLYPAoUYQ  [173.194.151.105]                   ip-172-31-43-135
1055  2020-10-29 18:11:53.858193  https://youtu.be/3YxLYPAoUYQ  [173.194.151.105]                   ip-172-31-43-135
1104  2020-10-30 00:11:08.392521  https://youtu.be/3YxLYPAoUYQ  [173.194.188.104]                   ip-172-31-43-135
1153  2020-10-30 06:11:17.205398  https://youtu.be/3YxLYPAoUYQ  [173.194.188.104]                   ip-172-31-43-135
1202  2020-10-27 12:15:18.120274  https://youtu.be/3YxLYPAoUYQ  [74.125.169.168, 173.194.4.104]     ip-172-31-13-30
1251  2020-10-27 18:14:48.635562  https://youtu.be/3YxLYPAoUYQ  [74.125.169.72, 173.194.4.104]      ip-172-31-13-30
1300  2020-10-28 00:12:29.851129  https://youtu.be/3YxLYPAoUYQ  [74.125.169.168]                    ip-172-31-13-30
1349  2020-10-28 06:11:49.831118  https://youtu.be/3YxLYPAoUYQ  [74.125.169.168]                    ip-172-31-13-30
1398  2020-10-29 12:11:33.383153  https://youtu.be/3YxLYPAoUYQ  [74.125.169.72]                     ip-172-31-13-30
1447  2020-10-29 18:11:23.341926  https://youtu.be/3YxLYPAoUYQ  [74.125.169.72]                     ip-172-31-13-30
1496  2020-10-30 00:12:15.225813  https://youtu.be/3YxLYPAoUYQ  [74.125.169.72]                     ip-172-31-13-30
1545  2020-10-30 06:11:53.937440  https://youtu.be/3YxLYPAoUYQ  [74.125.169.72]                     ip-172-31-13-30
1593  2020-10-27 12:14:56.935202  https://youtu.be/3YxLYPAoUYQ  [74.125.106.137, 173.194.4.104]     ip-172-31-4-22
1642  2020-10-27 18:13:19.068941  https://youtu.be/3YxLYPAoUYQ  [74.125.106.137]                    ip-172-31-4-22
1688  2020-10-28 00:12:18.029814  https://youtu.be/3YxLYPAoUYQ  [173.194.51.169, 173.194.4.104]     ip-172-31-4-22
1736  2020-10-28 06:11:53.326217  https://youtu.be/3YxLYPAoUYQ  [74.125.106.137]                    ip-172-31-4-22
1784  2020-10-29 12:12:06.230115  https://youtu.be/3YxLYPAoUYQ  [74.125.106.137]                    ip-172-31-4-22
1832  2020-10-29 18:12:18.605455  https://youtu.be/3YxLYPAoUYQ  [74.125.106.137]                    ip-172-31-4-22
1880  2020-10-30 00:12:00.755842  https://youtu.be/3YxLYPAoUYQ  [173.194.51.169]                    ip-172-31-4-22
1928  2020-10-30 06:11:41.457172  https://youtu.be/3YxLYPAoUYQ  [173.194.51.169]                    ip-172-31-4-22


https://youtu.be/3p7s7Rjh4fg
                              ID                           Url                 IP      VantagePoint
805   2020-10-27 12:11:02.384578  https://youtu.be/3p7s7Rjh4fg  [172.217.23.118]   ip-172-31-43-135
854   2020-10-27 18:09:56.623601  https://youtu.be/3p7s7Rjh4fg  [172.217.16.150]   ip-172-31-43-135
903   2020-10-28 00:09:24.304266  https://youtu.be/3p7s7Rjh4fg  [172.217.22.118]   ip-172-31-43-135
952   2020-10-28 06:09:33.168173  https://youtu.be/3p7s7Rjh4fg  [172.217.18.22]    ip-172-31-43-135
1001  2020-10-29 12:09:55.408228  https://youtu.be/3p7s7Rjh4fg  [216.58.208.54]    ip-172-31-43-135
1050  2020-10-29 18:09:30.335078  https://youtu.be/3p7s7Rjh4fg  [216.58.207.86]    ip-172-31-43-135
1099  2020-10-30 00:09:15.035479  https://youtu.be/3p7s7Rjh4fg  [216.58.212.182]   ip-172-31-43-135
1148  2020-10-30 06:09:22.416310  https://youtu.be/3p7s7Rjh4fg  [172.217.16.150]   ip-172-31-43-135
1197  2020-10-27 12:12:33.230305  https://youtu.be/3p7s7Rjh4fg  [172.217.160.214]  ip-172-31-13-30
1246  2020-10-27 18:12:45.112979  https://youtu.be/3p7s7Rjh4fg  [216.58.196.86]    ip-172-31-13-30
1295  2020-10-28 00:10:37.448648  https://youtu.be/3p7s7Rjh4fg  [172.217.160.214]  ip-172-31-13-30
1344  2020-10-28 06:09:37.410503  https://youtu.be/3p7s7Rjh4fg  [142.250.67.182]   ip-172-31-13-30
1393  2020-10-29 12:09:38.446834  https://youtu.be/3p7s7Rjh4fg  [216.58.203.182]   ip-172-31-13-30
1442  2020-10-29 18:09:18.594514  https://youtu.be/3p7s7Rjh4fg  [216.58.203.22]    ip-172-31-13-30
1491  2020-10-30 00:10:11.855149  https://youtu.be/3p7s7Rjh4fg  [172.217.166.182]  ip-172-31-13-30
1540  2020-10-30 06:10:03.283720  https://youtu.be/3p7s7Rjh4fg  [172.217.167.182]  ip-172-31-13-30
1588  2020-10-27 12:12:39.220845  https://youtu.be/3p7s7Rjh4fg  [216.58.197.150]   ip-172-31-4-22
1637  2020-10-27 18:11:20.380462  https://youtu.be/3p7s7Rjh4fg  [172.217.24.150]   ip-172-31-4-22
1683  2020-10-28 00:10:33.345985  https://youtu.be/3p7s7Rjh4fg  [172.217.175.246]  ip-172-31-4-22
1731  2020-10-28 06:09:48.628363  https://youtu.be/3p7s7Rjh4fg  [216.58.220.118]   ip-172-31-4-22
1779  2020-10-29 12:10:11.495911  https://youtu.be/3p7s7Rjh4fg  [172.217.25.118]   ip-172-31-4-22
1827  2020-10-29 18:10:34.493931  https://youtu.be/3p7s7Rjh4fg  [172.217.175.246]  ip-172-31-4-22
1875  2020-10-30 00:10:16.708467  https://youtu.be/3p7s7Rjh4fg  [172.217.31.150]   ip-172-31-4-22
1923  2020-10-30 06:09:37.115861  https://youtu.be/3p7s7Rjh4fg  [172.217.175.54]   ip-172-31-4-22


https://youtu.be/4DxL6IKmXx4
                              ID                           Url                 IP      VantagePoint
9     2020-10-27 12:03:59.184068  https://youtu.be/4DxL6IKmXx4  [172.217.6.86]     ip-172-31-14-163
57    2020-10-27 18:03:59.205114  https://youtu.be/4DxL6IKmXx4  [172.217.6.54]     ip-172-31-14-163
106   2020-10-28 00:04:07.268667  https://youtu.be/4DxL6IKmXx4  [172.217.164.118]  ip-172-31-14-163
155   2020-10-28 06:03:35.627799  https://youtu.be/4DxL6IKmXx4  [216.58.195.86]    ip-172-31-14-163
204   2020-10-29 12:03:48.861937  https://youtu.be/4DxL6IKmXx4  [172.217.164.118]  ip-172-31-14-163
253   2020-10-29 18:03:39.091186  https://youtu.be/4DxL6IKmXx4  [216.58.194.182]   ip-172-31-14-163
302   2020-10-30 00:03:41.059989  https://youtu.be/4DxL6IKmXx4  [172.217.5.118]    ip-172-31-14-163
351   2020-10-30 06:03:46.852436  https://youtu.be/4DxL6IKmXx4  [172.217.5.118]    ip-172-31-14-163
400   2020-10-27 12:03:50.150622  https://youtu.be/4DxL6IKmXx4  [172.217.5.246]    ip-172-31-85-175
449   2020-10-27 18:03:34.306311  https://youtu.be/4DxL6IKmXx4  [172.217.164.182]  ip-172-31-85-175
498   2020-10-28 00:03:48.899128  https://youtu.be/4DxL6IKmXx4  [172.217.2.118]    ip-172-31-85-175
547   2020-10-28 06:03:27.646804  https://youtu.be/4DxL6IKmXx4  [172.217.7.246]    ip-172-31-85-175
596   2020-10-29 12:03:44.429463  https://youtu.be/4DxL6IKmXx4  [172.217.12.246]   ip-172-31-85-175
645   2020-10-29 18:03:54.032212  https://youtu.be/4DxL6IKmXx4  [172.217.2.118]    ip-172-31-85-175
694   2020-10-30 00:03:36.817090  https://youtu.be/4DxL6IKmXx4  [172.217.2.118]    ip-172-31-85-175
743   2020-10-30 06:03:28.912688  https://youtu.be/4DxL6IKmXx4  [172.217.7.246]    ip-172-31-85-175
792   2020-10-27 12:04:14.018611  https://youtu.be/4DxL6IKmXx4  [172.217.22.54]    ip-172-31-43-135
841   2020-10-27 18:04:10.206749  https://youtu.be/4DxL6IKmXx4  [216.58.206.22]    ip-172-31-43-135
890   2020-10-28 00:03:40.985779  https://youtu.be/4DxL6IKmXx4  [142.250.74.214]   ip-172-31-43-135
939   2020-10-28 06:04:14.540578  https://youtu.be/4DxL6IKmXx4  [172.217.18.22]    ip-172-31-43-135
988   2020-10-29 12:03:51.959341  https://youtu.be/4DxL6IKmXx4  [172.217.18.182]   ip-172-31-43-135
1037  2020-10-29 18:04:07.396039  https://youtu.be/4DxL6IKmXx4  [172.217.22.118]   ip-172-31-43-135
1086  2020-10-30 00:03:57.924627  https://youtu.be/4DxL6IKmXx4  [172.217.21.246]   ip-172-31-43-135
1135  2020-10-30 06:03:47.800972  https://youtu.be/4DxL6IKmXx4  [172.217.16.150]   ip-172-31-43-135
1184  2020-10-27 12:04:41.665848  https://youtu.be/4DxL6IKmXx4  [142.250.67.214]   ip-172-31-13-30
1233  2020-10-27 18:04:37.329628  https://youtu.be/4DxL6IKmXx4  [216.58.199.150]   ip-172-31-13-30
1282  2020-10-28 00:04:47.371806  https://youtu.be/4DxL6IKmXx4  [172.217.166.182]  ip-172-31-13-30
1331  2020-10-28 06:03:44.527529  https://youtu.be/4DxL6IKmXx4  [216.58.203.22]    ip-172-31-13-30
1380  2020-10-29 12:04:04.603216  https://youtu.be/4DxL6IKmXx4  [172.217.160.214]  ip-172-31-13-30
1429  2020-10-29 18:03:36.784337  https://youtu.be/4DxL6IKmXx4  [216.58.203.182]   ip-172-31-13-30
1478  2020-10-30 00:04:36.526816  https://youtu.be/4DxL6IKmXx4  [216.58.203.22]    ip-172-31-13-30
1527  2020-10-30 06:04:01.256262  https://youtu.be/4DxL6IKmXx4  [142.250.67.182]   ip-172-31-13-30
1576  2020-10-27 12:04:52.985195  https://youtu.be/4DxL6IKmXx4  [172.217.175.246]  ip-172-31-4-22
1624  2020-10-27 18:04:05.177270  https://youtu.be/4DxL6IKmXx4  [172.217.24.150]   ip-172-31-4-22
1671  2020-10-28 00:04:06.892226  https://youtu.be/4DxL6IKmXx4  [172.217.175.118]  ip-172-31-4-22
1719  2020-10-28 06:03:52.102134  https://youtu.be/4DxL6IKmXx4  [172.217.175.54]   ip-172-31-4-22
1767  2020-10-29 12:03:56.234968  https://youtu.be/4DxL6IKmXx4  [172.217.175.54]   ip-172-31-4-22
1815  2020-10-29 18:04:07.774694  https://youtu.be/4DxL6IKmXx4  [172.217.25.118]   ip-172-31-4-22
1863  2020-10-30 00:03:51.361172  https://youtu.be/4DxL6IKmXx4  [172.217.27.86]    ip-172-31-4-22
1911  2020-10-30 06:04:09.625042  https://youtu.be/4DxL6IKmXx4  [172.217.175.246]  ip-172-31-4-22

https://youtu.be/7TBPrYJDoDE
                              ID                           Url                 IP      VantagePoint
1     2020-10-27 12:00:31.702899  https://youtu.be/7TBPrYJDoDE  [74.125.166.172]   ip-172-31-14-163
49    2020-10-27 18:00:31.258265  https://youtu.be/7TBPrYJDoDE  [74.125.103.40]    ip-172-31-14-163
98    2020-10-28 00:00:32.435355  https://youtu.be/7TBPrYJDoDE  [74.125.103.40]    ip-172-31-14-163
147   2020-10-28 06:00:30.196764  https://youtu.be/7TBPrYJDoDE  [74.125.103.40]    ip-172-31-14-163
196   2020-10-29 12:00:29.331082  https://youtu.be/7TBPrYJDoDE  [74.125.103.40]    ip-172-31-14-163
245   2020-10-29 18:00:29.690414  https://youtu.be/7TBPrYJDoDE  [74.125.166.172]   ip-172-31-14-163
294   2020-10-30 00:00:30.927930  https://youtu.be/7TBPrYJDoDE  [74.125.103.40]    ip-172-31-14-163
343   2020-10-30 06:00:30.132855  https://youtu.be/7TBPrYJDoDE  [74.125.103.40]    ip-172-31-14-163
392   2020-10-27 12:00:26.222776  https://youtu.be/7TBPrYJDoDE  [173.194.184.232]  ip-172-31-85-175
441   2020-10-27 18:00:26.438414  https://youtu.be/7TBPrYJDoDE  [173.194.184.232]  ip-172-31-85-175
490   2020-10-28 00:00:27.183343  https://youtu.be/7TBPrYJDoDE  [173.194.184.232]  ip-172-31-85-175
539   2020-10-28 06:00:26.002221  https://youtu.be/7TBPrYJDoDE  [209.85.225.200]   ip-172-31-85-175
588   2020-10-29 12:00:27.006770  https://youtu.be/7TBPrYJDoDE  [173.194.184.232]  ip-172-31-85-175
637   2020-10-29 18:00:26.634623  https://youtu.be/7TBPrYJDoDE  [173.194.184.232]  ip-172-31-85-175
686   2020-10-30 00:00:26.742454  https://youtu.be/7TBPrYJDoDE  [74.125.155.252]   ip-172-31-85-175
735   2020-10-30 06:00:26.218499  https://youtu.be/7TBPrYJDoDE  [74.125.155.252]   ip-172-31-85-175
784   2020-10-27 12:00:44.369992  https://youtu.be/7TBPrYJDoDE  [173.194.188.8]    ip-172-31-43-135
833   2020-10-27 18:00:41.734378  https://youtu.be/7TBPrYJDoDE  [173.194.188.8]    ip-172-31-43-135
882   2020-10-28 00:00:28.071382  https://youtu.be/7TBPrYJDoDE  [173.194.188.8]    ip-172-31-43-135
931   2020-10-28 06:00:28.690812  https://youtu.be/7TBPrYJDoDE  [173.194.182.72]   ip-172-31-43-135
980   2020-10-29 12:00:26.810293  https://youtu.be/7TBPrYJDoDE  [173.194.182.72]   ip-172-31-43-135
1029  2020-10-29 18:00:29.608322  https://youtu.be/7TBPrYJDoDE  [173.194.188.8]    ip-172-31-43-135
1078  2020-10-30 00:00:29.329029  https://youtu.be/7TBPrYJDoDE  [173.194.188.8]    ip-172-31-43-135
1127  2020-10-30 06:00:26.267186  https://youtu.be/7TBPrYJDoDE  [173.194.188.8]    ip-172-31-43-135
1176  2020-10-27 12:00:43.194441  https://youtu.be/7TBPrYJDoDE  [173.194.14.8]     ip-172-31-13-30
1225  2020-10-27 18:00:41.933813  https://youtu.be/7TBPrYJDoDE  [74.125.169.104]   ip-172-31-13-30
1274  2020-10-28 00:00:30.504488  https://youtu.be/7TBPrYJDoDE  [74.125.169.104]   ip-172-31-13-30
1323  2020-10-28 06:00:28.082323  https://youtu.be/7TBPrYJDoDE  [173.194.14.8]     ip-172-31-13-30
1372  2020-10-29 12:00:27.485659  https://youtu.be/7TBPrYJDoDE  [173.194.14.8]     ip-172-31-13-30
1421  2020-10-29 18:00:27.724574  https://youtu.be/7TBPrYJDoDE  [173.194.14.8]     ip-172-31-13-30
1470  2020-10-30 00:00:40.501310  https://youtu.be/7TBPrYJDoDE  [74.125.169.104]   ip-172-31-13-30
1519  2020-10-30 06:00:27.980148  https://youtu.be/7TBPrYJDoDE  [74.125.169.104]   ip-172-31-13-30
1568  2020-10-27 12:00:55.759130  https://youtu.be/7TBPrYJDoDE  [173.194.49.220]   ip-172-31-4-22
1616  2020-10-27 18:00:42.617707  https://youtu.be/7TBPrYJDoDE  [173.194.49.220]   ip-172-31-4-22
1663  2020-10-28 00:00:41.005418  https://youtu.be/7TBPrYJDoDE  [74.125.171.236]   ip-172-31-4-22
1711  2020-10-28 06:00:40.535786  https://youtu.be/7TBPrYJDoDE  [173.194.49.220]   ip-172-31-4-22
1759  2020-10-29 12:00:40.971203  https://youtu.be/7TBPrYJDoDE  [74.125.171.236]   ip-172-31-4-22
1807  2020-10-29 18:00:29.879463  https://youtu.be/7TBPrYJDoDE  [173.194.49.220]   ip-172-31-4-22
1855  2020-10-30 00:00:41.052969  https://youtu.be/7TBPrYJDoDE  [74.125.171.236]   ip-172-31-4-22
1903  2020-10-30 06:00:38.595319  https://youtu.be/7TBPrYJDoDE  [74.125.171.236]   ip-172-31-4-22


https://youtu.be/7tsvrbDrLgs
                              ID                           Url                                                                            IP      VantagePoint
22    2020-10-27 12:11:33.763745  https://youtu.be/7tsvrbDrLgs  [173.194.166.201, 173.194.167.41]                                             ip-172-31-14-163
71    2020-10-27 18:10:02.075807  https://youtu.be/7tsvrbDrLgs  [74.125.170.122, 74.125.170.124]                                              ip-172-31-14-163
120   2020-10-28 00:10:17.965486  https://youtu.be/7tsvrbDrLgs  [74.125.170.122, 74.125.170.124]                                              ip-172-31-14-163
169   2020-10-28 06:09:44.886481  https://youtu.be/7tsvrbDrLgs  [74.125.170.122, 74.125.170.124]                                              ip-172-31-14-163
218   2020-10-29 12:10:21.283483  https://youtu.be/7tsvrbDrLgs  [173.194.166.201]                                                             ip-172-31-14-163
267   2020-10-29 18:09:38.801471  https://youtu.be/7tsvrbDrLgs  [74.125.170.122, 74.125.170.124]                                              ip-172-31-14-163
316   2020-10-30 00:09:12.995568  https://youtu.be/7tsvrbDrLgs  [74.125.170.122, 74.125.170.124]                                              ip-172-31-14-163
365   2020-10-30 06:09:48.744508  https://youtu.be/7tsvrbDrLgs  [173.194.166.201]                                                             ip-172-31-14-163
414   2020-10-27 12:10:57.441902  https://youtu.be/7tsvrbDrLgs  [173.194.7.74, 173.194.162.26]                                                ip-172-31-85-175
463   2020-10-27 18:09:45.789663  https://youtu.be/7tsvrbDrLgs  [173.194.184.138, 173.194.162.26]                                             ip-172-31-85-175
512   2020-10-28 00:09:55.672880  https://youtu.be/7tsvrbDrLgs  [173.194.7.74]                                                                ip-172-31-85-175
561   2020-10-28 06:09:18.867301  https://youtu.be/7tsvrbDrLgs  [173.194.184.138]                                                             ip-172-31-85-175
610   2020-10-29 12:09:42.885947  https://youtu.be/7tsvrbDrLgs  [173.194.7.74]                                                                ip-172-31-85-175
659   2020-10-29 18:09:38.282870  https://youtu.be/7tsvrbDrLgs  [173.194.7.74]                                                                ip-172-31-85-175
708   2020-10-30 00:09:08.389673  https://youtu.be/7tsvrbDrLgs  [173.194.184.138]                                                             ip-172-31-85-175
757   2020-10-30 06:09:30.037961  https://youtu.be/7tsvrbDrLgs  [173.194.7.74]                                                                ip-172-31-85-175
807   2020-10-27 12:11:52.682021  https://youtu.be/7tsvrbDrLgs  [173.194.163.74]                                                              ip-172-31-43-135
856   2020-10-27 18:10:56.015671  https://youtu.be/7tsvrbDrLgs  [74.125.173.26]                                                               ip-172-31-43-135
905   2020-10-28 00:10:14.398753  https://youtu.be/7tsvrbDrLgs  [173.194.163.74]                                                              ip-172-31-43-135
954   2020-10-28 06:10:23.519635  https://youtu.be/7tsvrbDrLgs  [173.194.163.74]                                                              ip-172-31-43-135
1003  2020-10-29 12:10:45.629198  https://youtu.be/7tsvrbDrLgs  [74.125.173.26]                                                               ip-172-31-43-135
1052  2020-10-29 18:10:29.078528  https://youtu.be/7tsvrbDrLgs  [74.125.173.26]                                                               ip-172-31-43-135
1101  2020-10-30 00:10:05.270946  https://youtu.be/7tsvrbDrLgs  [74.125.173.26]                                                               ip-172-31-43-135
1150  2020-10-30 06:10:12.374757  https://youtu.be/7tsvrbDrLgs  [173.194.163.74]                                                              ip-172-31-43-135
1199  2020-10-27 12:13:16.176561  https://youtu.be/7tsvrbDrLgs  [172.217.166.174, 142.250.67.142, 172.217.174.78, 173.194.14.9, 74.125.96.9]  ip-172-31-13-30
1248  2020-10-27 18:13:26.503854  https://youtu.be/7tsvrbDrLgs  [173.194.14.73, 74.125.96.9]                                                  ip-172-31-13-30
1297  2020-10-28 00:11:23.417370  https://youtu.be/7tsvrbDrLgs  [173.194.14.73]                                                               ip-172-31-13-30
1346  2020-10-28 06:10:28.578587  https://youtu.be/7tsvrbDrLgs  [173.194.14.9]                                                                ip-172-31-13-30
